Emotions,Path,Name
sad,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-04-02-02-01-10.wav,03-02-04-02-02-01-10
sad,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-04-02-02-02-10.wav,03-02-04-02-02-02-10
angry,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-05-01-01-01-10.wav,03-02-05-01-01-01-10
angry,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-05-01-01-02-10.wav,03-02-05-01-01-02-10
angry,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-05-01-02-01-10.wav,03-02-05-01-02-01-10
angry,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-05-01-02-02-10.wav,03-02-05-01-02-02-10
angry,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-05-02-01-01-10.wav,03-02-05-02-01-01-10
angry,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-05-02-01-02-10.wav,03-02-05-02-01-02-10
angry,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-05-02-02-01-10.wav,03-02-05-02-02-01-10
angry,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-05-02-02-02-10.wav,03-02-05-02-02-02-10
fear,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-06-01-01-01-10.wav,03-02-06-01-01-01-10
fear,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-06-01-01-02-10.wav,03-02-06-01-01-02-10
fear,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-06-01-02-01-10.wav,03-02-06-01-02-01-10
fear,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-06-01-02-02-10.wav,03-02-06-01-02-02-10
fear,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-06-02-01-01-10.wav,03-02-06-02-01-01-10
fear,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-06-02-01-02-10.wav,03-02-06-02-01-02-10
fear,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-06-02-02-01-10.wav,03-02-06-02-02-01-10
fear,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-06-02-02-02-10.wav,03-02-06-02-02-02-10
neutral,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-01-01-01-01-10.wav,03-02-01-01-01-01-10
neutral,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-01-01-01-02-10.wav,03-02-01-01-01-02-10
neutral,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-01-01-02-01-10.wav,03-02-01-01-02-01-10
neutral,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-01-01-02-02-10.wav,03-02-01-01-02-02-10
calm,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-01-01-10.wav,03-02-02-01-01-01-10
calm,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-01-02-10.wav,03-02-02-01-01-02-10
calm,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-02-01-10.wav,03-02-02-01-02-01-10
calm,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-02-02-10.wav,03-02-02-01-02-02-10
calm,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-01-01-10.wav,03-02-02-02-01-01-10
calm,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-01-02-10.wav,03-02-02-02-01-02-10
calm,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-02-01-10.wav,03-02-02-02-02-01-10
calm,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-02-02-10.wav,03-02-02-02-02-02-10
happy,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-03-01-01-01-10.wav,03-02-03-01-01-01-10
happy,Dataset/Audio_Song_Actors_01-24/Actor_10/03-02-03-01-01-02-10.wav,03-02-03-01-01-02-10
happy,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-03-01-02-01-11.wav,03-02-03-01-02-01-11
happy,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-03-01-02-02-11.wav,03-02-03-01-02-02-11
happy,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-03-02-01-01-11.wav,03-02-03-02-01-01-11
happy,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-03-02-01-02-11.wav,03-02-03-02-01-02-11
happy,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-03-02-02-01-11.wav,03-02-03-02-02-01-11
happy,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-03-02-02-02-11.wav,03-02-03-02-02-02-11
sad,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-04-01-01-01-11.wav,03-02-04-01-01-01-11
sad,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-04-01-01-02-11.wav,03-02-04-01-01-02-11
sad,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-04-01-02-01-11.wav,03-02-04-01-02-01-11
sad,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-04-01-02-02-11.wav,03-02-04-01-02-02-11
sad,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-04-02-01-01-11.wav,03-02-04-02-01-01-11
sad,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-04-02-01-02-11.wav,03-02-04-02-01-02-11
sad,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-04-02-02-01-11.wav,03-02-04-02-02-01-11
sad,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-04-02-02-02-11.wav,03-02-04-02-02-02-11
angry,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-05-01-01-01-11.wav,03-02-05-01-01-01-11
angry,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-05-01-01-02-11.wav,03-02-05-01-01-02-11
angry,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-05-01-02-01-11.wav,03-02-05-01-02-01-11
angry,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-05-01-02-02-11.wav,03-02-05-01-02-02-11
angry,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-05-02-01-01-11.wav,03-02-05-02-01-01-11
angry,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-05-02-01-02-11.wav,03-02-05-02-01-02-11
angry,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-05-02-02-01-11.wav,03-02-05-02-02-01-11
angry,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-05-02-02-02-11.wav,03-02-05-02-02-02-11
fear,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-06-01-01-01-11.wav,03-02-06-01-01-01-11
fear,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-06-01-01-02-11.wav,03-02-06-01-01-02-11
fear,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-06-01-02-01-11.wav,03-02-06-01-02-01-11
fear,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-06-01-02-02-11.wav,03-02-06-01-02-02-11
fear,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-06-02-01-01-11.wav,03-02-06-02-01-01-11
fear,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-06-02-01-02-11.wav,03-02-06-02-01-02-11
fear,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-06-02-02-01-11.wav,03-02-06-02-02-01-11
fear,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-06-02-02-02-11.wav,03-02-06-02-02-02-11
neutral,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-01-01-01-01-11.wav,03-02-01-01-01-01-11
neutral,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-01-01-01-02-11.wav,03-02-01-01-01-02-11
neutral,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-01-01-02-01-11.wav,03-02-01-01-02-01-11
neutral,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-01-01-02-02-11.wav,03-02-01-01-02-02-11
calm,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-02-01-01-01-11.wav,03-02-02-01-01-01-11
calm,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-02-01-01-02-11.wav,03-02-02-01-01-02-11
calm,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-02-01-02-01-11.wav,03-02-02-01-02-01-11
calm,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-02-01-02-02-11.wav,03-02-02-01-02-02-11
calm,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-02-02-01-01-11.wav,03-02-02-02-01-01-11
calm,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-02-02-01-02-11.wav,03-02-02-02-01-02-11
calm,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-02-02-02-01-11.wav,03-02-02-02-02-01-11
calm,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-02-02-02-02-11.wav,03-02-02-02-02-02-11
happy,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-03-01-01-01-11.wav,03-02-03-01-01-01-11
happy,Dataset/Audio_Song_Actors_01-24/Actor_11/03-02-03-01-01-02-11.wav,03-02-03-01-01-02-11
happy,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-03-01-02-01-12.wav,03-02-03-01-02-01-12
happy,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-03-01-02-02-12.wav,03-02-03-01-02-02-12
happy,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-03-02-01-01-12.wav,03-02-03-02-01-01-12
happy,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-03-02-01-02-12.wav,03-02-03-02-01-02-12
happy,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-03-02-02-01-12.wav,03-02-03-02-02-01-12
happy,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-03-02-02-02-12.wav,03-02-03-02-02-02-12
sad,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-04-01-01-01-12.wav,03-02-04-01-01-01-12
sad,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-04-01-01-02-12.wav,03-02-04-01-01-02-12
sad,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-04-01-02-01-12.wav,03-02-04-01-02-01-12
sad,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-04-01-02-02-12.wav,03-02-04-01-02-02-12
sad,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-04-02-01-01-12.wav,03-02-04-02-01-01-12
sad,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-04-02-01-02-12.wav,03-02-04-02-01-02-12
sad,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-04-02-02-01-12.wav,03-02-04-02-02-01-12
sad,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-04-02-02-02-12.wav,03-02-04-02-02-02-12
angry,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-05-01-01-01-12.wav,03-02-05-01-01-01-12
angry,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-05-01-01-02-12.wav,03-02-05-01-01-02-12
angry,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-05-01-02-01-12.wav,03-02-05-01-02-01-12
angry,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-05-01-02-02-12.wav,03-02-05-01-02-02-12
angry,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-05-02-01-01-12.wav,03-02-05-02-01-01-12
angry,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-05-02-01-02-12.wav,03-02-05-02-01-02-12
angry,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-05-02-02-01-12.wav,03-02-05-02-02-01-12
angry,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-05-02-02-02-12.wav,03-02-05-02-02-02-12
fear,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-06-01-01-01-12.wav,03-02-06-01-01-01-12
fear,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-06-01-01-02-12.wav,03-02-06-01-01-02-12
fear,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-06-01-02-01-12.wav,03-02-06-01-02-01-12
fear,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-06-01-02-02-12.wav,03-02-06-01-02-02-12
fear,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-06-02-01-01-12.wav,03-02-06-02-01-01-12
fear,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-06-02-01-02-12.wav,03-02-06-02-01-02-12
fear,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-06-02-02-01-12.wav,03-02-06-02-02-01-12
fear,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-06-02-02-02-12.wav,03-02-06-02-02-02-12
neutral,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-01-01-01-01-12.wav,03-02-01-01-01-01-12
neutral,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-01-01-01-02-12.wav,03-02-01-01-01-02-12
neutral,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-01-01-02-01-12.wav,03-02-01-01-02-01-12
neutral,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-01-01-02-02-12.wav,03-02-01-01-02-02-12
calm,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-02-01-01-01-12.wav,03-02-02-01-01-01-12
calm,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-02-01-01-02-12.wav,03-02-02-01-01-02-12
calm,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-02-01-02-01-12.wav,03-02-02-01-02-01-12
calm,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-02-01-02-02-12.wav,03-02-02-01-02-02-12
calm,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-02-02-01-01-12.wav,03-02-02-02-01-01-12
calm,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-02-02-01-02-12.wav,03-02-02-02-01-02-12
calm,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-02-02-02-01-12.wav,03-02-02-02-02-01-12
calm,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-02-02-02-02-12.wav,03-02-02-02-02-02-12
happy,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-03-01-01-01-12.wav,03-02-03-01-01-01-12
happy,Dataset/Audio_Song_Actors_01-24/Actor_12/03-02-03-01-01-02-12.wav,03-02-03-01-01-02-12
happy,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-03-01-02-01-13.wav,03-02-03-01-02-01-13
happy,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-03-01-02-02-13.wav,03-02-03-01-02-02-13
happy,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-03-02-01-01-13.wav,03-02-03-02-01-01-13
happy,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-03-02-01-02-13.wav,03-02-03-02-01-02-13
happy,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-03-02-02-01-13.wav,03-02-03-02-02-01-13
happy,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-03-02-02-02-13.wav,03-02-03-02-02-02-13
sad,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-04-01-01-01-13.wav,03-02-04-01-01-01-13
sad,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-04-01-01-02-13.wav,03-02-04-01-01-02-13
sad,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-04-01-02-01-13.wav,03-02-04-01-02-01-13
sad,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-04-01-02-02-13.wav,03-02-04-01-02-02-13
sad,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-04-02-01-01-13.wav,03-02-04-02-01-01-13
sad,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-04-02-01-02-13.wav,03-02-04-02-01-02-13
sad,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-04-02-02-01-13.wav,03-02-04-02-02-01-13
sad,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-04-02-02-02-13.wav,03-02-04-02-02-02-13
angry,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-05-01-01-01-13.wav,03-02-05-01-01-01-13
angry,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-05-01-01-02-13.wav,03-02-05-01-01-02-13
angry,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-05-01-02-01-13.wav,03-02-05-01-02-01-13
angry,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-05-01-02-02-13.wav,03-02-05-01-02-02-13
angry,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-05-02-01-01-13.wav,03-02-05-02-01-01-13
angry,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-05-02-01-02-13.wav,03-02-05-02-01-02-13
angry,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-05-02-02-01-13.wav,03-02-05-02-02-01-13
angry,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-05-02-02-02-13.wav,03-02-05-02-02-02-13
fear,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-06-01-01-01-13.wav,03-02-06-01-01-01-13
fear,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-06-01-01-02-13.wav,03-02-06-01-01-02-13
fear,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-06-01-02-01-13.wav,03-02-06-01-02-01-13
fear,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-06-01-02-02-13.wav,03-02-06-01-02-02-13
fear,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-06-02-01-01-13.wav,03-02-06-02-01-01-13
fear,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-06-02-01-02-13.wav,03-02-06-02-01-02-13
fear,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-06-02-02-01-13.wav,03-02-06-02-02-01-13
fear,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-06-02-02-02-13.wav,03-02-06-02-02-02-13
neutral,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-01-01-01-01-13.wav,03-02-01-01-01-01-13
neutral,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-01-01-01-02-13.wav,03-02-01-01-01-02-13
neutral,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-01-01-02-01-13.wav,03-02-01-01-02-01-13
neutral,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-01-01-02-02-13.wav,03-02-01-01-02-02-13
calm,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-02-01-01-01-13.wav,03-02-02-01-01-01-13
calm,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-02-01-01-02-13.wav,03-02-02-01-01-02-13
calm,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-02-01-02-01-13.wav,03-02-02-01-02-01-13
calm,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-02-01-02-02-13.wav,03-02-02-01-02-02-13
calm,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-02-02-01-01-13.wav,03-02-02-02-01-01-13
calm,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-02-02-01-02-13.wav,03-02-02-02-01-02-13
calm,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-02-02-02-01-13.wav,03-02-02-02-02-01-13
calm,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-02-02-02-02-13.wav,03-02-02-02-02-02-13
happy,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-03-01-01-01-13.wav,03-02-03-01-01-01-13
happy,Dataset/Audio_Song_Actors_01-24/Actor_13/03-02-03-01-01-02-13.wav,03-02-03-01-01-02-13
happy,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-03-01-02-01-14.wav,03-02-03-01-02-01-14
happy,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-03-01-02-02-14.wav,03-02-03-01-02-02-14
happy,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-03-02-01-01-14.wav,03-02-03-02-01-01-14
happy,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-03-02-01-02-14.wav,03-02-03-02-01-02-14
happy,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-03-02-02-01-14.wav,03-02-03-02-02-01-14
happy,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-03-02-02-02-14.wav,03-02-03-02-02-02-14
sad,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-04-01-01-01-14.wav,03-02-04-01-01-01-14
sad,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-04-01-01-02-14.wav,03-02-04-01-01-02-14
sad,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-04-01-02-01-14.wav,03-02-04-01-02-01-14
sad,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-04-01-02-02-14.wav,03-02-04-01-02-02-14
sad,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-04-02-01-01-14.wav,03-02-04-02-01-01-14
sad,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-04-02-01-02-14.wav,03-02-04-02-01-02-14
sad,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-04-02-02-01-14.wav,03-02-04-02-02-01-14
sad,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-04-02-02-02-14.wav,03-02-04-02-02-02-14
angry,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-05-01-01-01-14.wav,03-02-05-01-01-01-14
angry,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-05-01-01-02-14.wav,03-02-05-01-01-02-14
angry,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-05-01-02-01-14.wav,03-02-05-01-02-01-14
angry,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-05-01-02-02-14.wav,03-02-05-01-02-02-14
angry,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-05-02-01-01-14.wav,03-02-05-02-01-01-14
angry,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-05-02-01-02-14.wav,03-02-05-02-01-02-14
angry,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-05-02-02-01-14.wav,03-02-05-02-02-01-14
angry,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-05-02-02-02-14.wav,03-02-05-02-02-02-14
fear,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-06-01-01-01-14.wav,03-02-06-01-01-01-14
fear,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-06-01-01-02-14.wav,03-02-06-01-01-02-14
fear,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-06-01-02-01-14.wav,03-02-06-01-02-01-14
fear,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-06-01-02-02-14.wav,03-02-06-01-02-02-14
fear,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-06-02-01-01-14.wav,03-02-06-02-01-01-14
fear,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-06-02-01-02-14.wav,03-02-06-02-01-02-14
fear,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-06-02-02-01-14.wav,03-02-06-02-02-01-14
fear,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-06-02-02-02-14.wav,03-02-06-02-02-02-14
neutral,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-01-01-01-01-14.wav,03-02-01-01-01-01-14
neutral,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-01-01-01-02-14.wav,03-02-01-01-01-02-14
neutral,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-01-01-02-01-14.wav,03-02-01-01-02-01-14
neutral,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-01-01-02-02-14.wav,03-02-01-01-02-02-14
calm,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-02-01-01-01-14.wav,03-02-02-01-01-01-14
calm,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-02-01-01-02-14.wav,03-02-02-01-01-02-14
calm,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-02-01-02-01-14.wav,03-02-02-01-02-01-14
calm,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-02-01-02-02-14.wav,03-02-02-01-02-02-14
calm,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-02-02-01-01-14.wav,03-02-02-02-01-01-14
calm,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-02-02-01-02-14.wav,03-02-02-02-01-02-14
calm,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-02-02-02-01-14.wav,03-02-02-02-02-01-14
calm,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-02-02-02-02-14.wav,03-02-02-02-02-02-14
happy,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-03-01-01-01-14.wav,03-02-03-01-01-01-14
happy,Dataset/Audio_Song_Actors_01-24/Actor_14/03-02-03-01-01-02-14.wav,03-02-03-01-01-02-14
happy,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-03-01-02-01-15.wav,03-02-03-01-02-01-15
happy,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-03-01-02-02-15.wav,03-02-03-01-02-02-15
happy,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-03-02-01-01-15.wav,03-02-03-02-01-01-15
happy,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-03-02-01-02-15.wav,03-02-03-02-01-02-15
happy,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-03-02-02-01-15.wav,03-02-03-02-02-01-15
happy,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-03-02-02-02-15.wav,03-02-03-02-02-02-15
sad,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-04-01-01-01-15.wav,03-02-04-01-01-01-15
sad,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-04-01-01-02-15.wav,03-02-04-01-01-02-15
sad,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-04-01-02-01-15.wav,03-02-04-01-02-01-15
sad,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-04-01-02-02-15.wav,03-02-04-01-02-02-15
sad,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-04-02-01-01-15.wav,03-02-04-02-01-01-15
sad,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-04-02-01-02-15.wav,03-02-04-02-01-02-15
sad,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-04-02-02-01-15.wav,03-02-04-02-02-01-15
sad,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-04-02-02-02-15.wav,03-02-04-02-02-02-15
angry,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-05-01-01-01-15.wav,03-02-05-01-01-01-15
angry,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-05-01-01-02-15.wav,03-02-05-01-01-02-15
angry,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-05-01-02-01-15.wav,03-02-05-01-02-01-15
angry,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-05-01-02-02-15.wav,03-02-05-01-02-02-15
angry,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-05-02-01-01-15.wav,03-02-05-02-01-01-15
angry,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-05-02-01-02-15.wav,03-02-05-02-01-02-15
angry,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-05-02-02-01-15.wav,03-02-05-02-02-01-15
angry,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-05-02-02-02-15.wav,03-02-05-02-02-02-15
fear,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-06-01-01-01-15.wav,03-02-06-01-01-01-15
fear,Dataset/Audio_Song_Actors_01-24/Actor_15/03-02-06-01-01-02-15.wav,03-02-06-01-01-02-15
